Date,AXISBANK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,SBIN.NS
2019-10-04,654.2293701171875,1142.0865478515625,403.4078063964844,1558.44140625,230.63299560546875
2019-10-07,671.2229614257812,1139.3985595703125,405.5520324707031,1550.9642333984375,229.84869384765625
2019-10-09,684.0304565429688,1178.9976806640625,425.6298522949219,1607.4932861328125,240.78289794921875
2019-10-10,670.724609375,1152.5023193359375,412.95941162109375,1580.0263671875,234.5084228515625
2019-10-11,670.4754028320312,1150.8223876953125,417.6864318847656,1582.96728515625,234.8775177001953
2019-10-14,681.2396850585938,1156.1982421875,417.9788513183594,1580.7242431640625,235.7079620361328
2019-10-15,687.76806640625,1174.101806640625,420.90283203125,1610.7333984375,238.4761199951172
2019-10-16,691.1069946289062,1172.229736328125,424.2653503417969,1600.7138671875,236.26158142089844
2019-10-17,707.9510498046875,1171.173828125,429.4309997558594,1599.716796875,244.9351348876953
2019-10-18,707.2035522460938,1179.813720703125,426.7019348144531,1610.384521484375,248.81053161621094
2019-10-22,710.3930053710938,1189.701416015625,439.71356201171875,1623.943603515625,249.59481811523438
2019-10-23,712.4859619140625,1191.909423828125,443.5634460449219,1608.789306640625,254.1622772216797
2019-10-24,705.3596801757812,1186.6295166015625,443.2223205566406,1608.340576171875,242.21310424804688
2019-10-25,706.2566528320312,1179.813720703125,457.20855712890625,1583.8148193359375,259.7908630371094
2019-10-27,707.751708984375,1188.1654052734375,457.6470947265625,1588.2015380859375,260.02154541015625
2019-10-29,736.0079345703125,1192.7734375,465.2981262207031,1570.80419921875,258.96038818359375
2019-10-30,744.9284057617188,1198.38916015625,459.2065734863281,1574.1439208984375,267.49554443359375
2019-10-31,733.9149169921875,1181.1097412109375,451.3118896484375,1569.75732421875,288.2566833496094
2019-11-01,745.825439453125,1190.4215087890625,450.5321350097656,1575.140869140625,289.3177490234375
2019-11-04,740.1442260742188,1187.349365234375,458.5730285644531,1566.3177490234375,290.0097961425781
2019-11-05,735.6092529296875,1189.8934326171875,456.4775390625,1549.21923828125,294.5311584472656
2019-11-06,744.7788696289062,1206.3570556640625,468.51446533203125,1566.3177490234375,293.0086364746094
2019-11-07,732.3201904296875,1213.125,466.4189758300781,1579.228759765625,293.5622863769531
2019-11-08,723.100830078125,1205.34912109375,477.0426940917969,1595.4296875,291.57843017578125
2019-11-11,731.2737426757812,1214.1328125,484.2063293457031,1612.029541015625,293.654541015625
2019-11-13,708.8480834960938,1207.22119140625,473.43646240234375,1600.9630126953125,283.0894470214844
2019-11-14,713.5325927734375,1222.9166259765625,486.0094299316406,1592.7877197265625,282.3512878417969
2019-11-15,714.5292358398438,1226.756591796875,487.17901611328125,1617.8619384765625,297.0224609375
2019-11-18,720.5592651367188,1211.541015625,485.7170715332031,1622.2984619140625,299.97515869140625
2019-11-19,745.3270263671875,1220.9967041015625,480.989990234375,1618.9088134765625,304.8655700683594
2019-11-20,746.2738647460938,1222.3887939453125,482.4519958496094,1594.632080078125,303.38922119140625
2019-11-21,734.9615478515625,1231.988525390625,485.6195983886719,1590.4447021484375,305.7421569824219
2019-11-22,729.678955078125,1214.1328125,484.2063293457031,1564.3734130859375,303.8505859375
2019-11-25,752.2540893554688,1220.228759765625,485.18096923828125,1598.8194580078125,310.1250305175781
2019-11-26,749.7623291015625,1224.020751953125,497.7539978027344,1599.567138671875,309.5714111328125
2019-11-27,750.4102172851562,1227.236572265625,492.6858215332031,1613.0264892578125,316.999267578125
2019-11-28,748.1177368164062,1214.6610107421875,505.9897766113281,1610.13525390625,322.3049011230469
2019-11-29,736.6060180664062,1223.924560546875,499.6058044433594,1610.3345947265625,315.4306640625
2019-12-02,741.8386840820312,1215.0927734375,497.9488830566406,1628.0810546875,312.339599609375
2019-12-03,730.9747314453125,1205.1572265625,496.4382019042969,1641.7896728515625,310.2634582519531
2019-12-04,737.4033813476562,1201.5572509765625,515.833740234375,1646.276123046875,315.4306640625
2019-12-05,726.83837890625,1195.749267578125,514.712890625,1644.33203125,310.21734619140625
2019-12-06,715.2269897460938,1196.181396484375,511.4964904785156,1669.256591796875,295.2693176269531
2019-12-09,729.579345703125,1193.205322265625,513.1535034179688,1654.251953125,292.2243957519531
2019-12-10,713.333251953125,1199.4932861328125,515.2977294921875,1657.392578125,289.17938232421875
2019-12-11,714.180419921875,1198.773193359375,520.0247192382812,1681.4697265625,288.6257629394531
2019-12-12,719.7120361328125,1213.0289306640625,521.7791137695312,1710.43212890625,296.9763488769531
2019-12-13,749.51318359375,1213.2689208984375,523.43603515625,1687.6510009765625,306.8493957519531
2019-12-16,744.7788696289062,1207.0291748046875,525.580322265625,1698.8173828125,306.2035217285156
2019-12-17,743.1842041015625,1220.228759765625,527.4320678710938,1708.1392822265625,307.17236328125
2019-12-18,739.396728515625,1240.6282958984375,527.67578125,1719.15576171875,301.68218994140625
2019-12-19,740.094482421875,1237.2203369140625,526.5061645507812,1724.2904052734375,302.7894287109375
2019-12-20,737.4033813476562,1244.8043212890625,532.256591796875,1687.60107421875,311.73980712890625
2019-12-23,740.6925048828125,1250.276123046875,527.5782470703125,1699.7645263671875,306.71099853515625
2019-12-24,738.2008056640625,1237.5565185546875,527.3833618164062,1706.39453125,305.8344421386719
2019-12-26,734.064453125,1219.604736328125,525.0928955078125,1689.1466064453125,304.35809326171875
2019-12-27,757.63623046875,1223.9727783203125,535.4729614257812,1680.5224609375,311.1861877441406
2019-12-30,751.606201171875,1230.8365478515625,530.1611938476562,1685.3082275390625,308.5564270019531
2019-12-31,751.606201171875,1221.188720703125,525.2391357421875,1679.2762451171875,307.9566650390625
2020-01-01,746.22412109375,1227.4287109375,523.1436767578125,1669.0074462890625,308.60260009765625
2020-01-02,754.4468383789062,1235.25244140625,526.8960571289062,1666.514892578125,313.0777282714844
2020-01-03,740.4931640625,1217.636962890625,525.1903686523438,1652.1083984375,307.9105529785156
2020-01-06,720.8582153320312,1191.285400390625,512.3737182617188,1647.5721435546875,294.3465881347656
2020-01-07,723.3499755859375,1210.1490478515625,509.644775390625,1665.8170166015625,293.79296875
2020-01-08,722.1040649414062,1206.9810791015625,512.6174926757812,1649.865234375,295.0847473144531
2020-01-09,740.3934326171875,1220.5169677734375,532.4515380859375,1660.0345458984375,304.6810302734375
2020-01-10,737.6027221679688,1231.3643798828125,526.554931640625,1679.625244140625,306.5726013183594
2020-01-13,734.9615478515625,1234.532470703125,524.9466552734375,1686.0059814453125,305.1885070800781
2020-01-14,745.4267578125,1237.8924560546875,523.9720458984375,1671.749267578125,302.6510314941406
2020-01-15,743.8319702148438,1232.8525390625,522.0228271484375,1670.552734375,299.19085693359375
2020-01-16,734.86181640625,1236.116455078125,523.533447265625,1696.4246826171875,298.3142395019531
2020-01-17,737.4531860351562,1226.99658203125,518.5628051757812,1692.98486328125,293.42388916015625
2020-01-20,724.795166015625,1204.67724609375,521.291748046875,1613.0264892578125,289.7330017089844
2020-01-21,715.2269897460938,1194.5494384765625,517.588134765625,1620.204833984375,289.4562072753906
2020-01-22,710.2434692382812,1191.189453125,509.5959777832031,1580.7242431640625,291.7168273925781
2020-01-23,720.6090698242188,1195.0294189453125,514.3230590820312,1601.0126953125,298.2220153808594
2020-01-24,734.9615478515625,1194.741455078125,520.317138671875,1638.0009765625,299.00634765625
2020-01-27,737.8020629882812,1164.6458740234375,523.6309814453125,1613.47509765625,291.7630310058594
2020-01-28,734.7123413085938,1174.24560546875,514.8104248046875,1621.1519775390625,290.7480163574219
2020-01-29,732.818603515625,1186.3895263671875,513.2509155273438,1635.508544921875,291.99371337890625
2020-01-30,728.4829711914062,1176.9818115234375,518.7090454101562,1623.345458984375,286.6880798339844
2020-01-31,726.8882446289062,1177.2218017578125,512.3250732421875,1686.654052734375,293.839111328125
2020-02-03,706.6055908203125,1145.0623779296875,502.48101806640625,1671.20068359375,275.06182861328125
2020-02-04,712.635498046875,1180.5816650390625,517.344482421875,1693.1845703125,282.5819396972656
2020-02-05,721.6555786132812,1194.8372802734375,525.43408203125,1684.6600341796875,286.9648742675781
2020-02-06,734.512939453125,1190.181396484375,527.8706665039062,1668.9573974609375,297.068603515625
2020-02-07,745.6759033203125,1192.4853515625,522.8511962890625,1648.07080078125,295.77679443359375
2020-02-10,738.6492309570312,1190.6614990234375,520.4146118164062,1664.271728515625,293.88525390625
2020-02-11,747.469970703125,1190.9493408203125,526.067626953125,1672.39697265625,299.2831115722656
2020-02-12,752.75244140625,1199.0133056640625,535.37548828125,1709.734375,295.4538879394531
2020-02-13,745.3270263671875,1191.7174072265625,527.285888671875,1684.7099609375,302.1435852050781
2020-02-14,734.064453125,1170.5498046875,531.9641723632812,1675.8865966796875,294.71563720703125
2020-02-17,735.9581909179688,1168.43798828125,527.8706665039062,1686.0059814453125,289.91754150390625
2020-02-18,731.223876953125,1164.694091796875,527.4808349609375,1685.9063720703125,293.0086364746094
2020-02-19,738.5994262695312,1178.085693359375,530.989501953125,1695.9759521484375,295.59228515625
2020-02-20,741.8386840820312,1168.3900146484375,533.1337890625,1680.8714599609375,302.3280944824219
2020-02-24,723.0509643554688,1161.5260009765625,516.4185791015625,1673.1947021484375,297.9913330078125
2020-02-25,726.340087890625,1152.262451171875,517.4906616210938,1670.7520751953125,301.54376220703125
2020-02-26,726.9879150390625,1151.25439453125,510.42437744140625,1661.4801025390625,302.8356018066406
2020-02-27,733.4165649414062,1151.4462890625,502.2861022949219,1677.6812744140625,297.068603515625
2020-02-28,694.9940795898438,1130.518798828125,484.6449279785156,1615.4691162109375,279.5831604003906
2020-03-02,681.9373779296875,1132.3907470703125,493.2705993652344,1594.1834716796875,265.18878173828125
2020-03-03,684.877685546875,1134.5028076171875,501.7013244628906,1621.4012451171875,267.44940185546875
2020-03-04,679.9440307617188,1102.8714599609375,495.4635314941406,1603.1064453125,263.25103759765625
2020-03-05,675.6583251953125,1105.271240234375,491.7111511230469,1646.375732421875,266.2037353515625
2020-03-06,655.4752197265625,1089.4796142578125,474.0212707519531,1626.1370849609375,249.59481811523438
2020-03-09,621.4879760742188,1062.984375,446.146240234375,1573.3963623046875,233.86251831054688
2020-03-11,617.3018798828125,1069.22412109375,453.84600830078125,1584.5126953125,226.1578369140625
2020-03-12,541.4535522460938,980.4261474609375,414.85992431640625,1460.6370849609375,196.16954040527344
2020-03-13,566.9190063476562,1026.985107421875,435.8636779785156,1465.6219482421875,223.2974090576172
2020-03-16,506.9181213378906,959.4986572265625,392.6866760253906,1379.531982421875,206.08876037597656
2020-03-17,486.73504638671875,936.0751342773438,357.94036865234375,1318.7158203125,198.52247619628906
2020-03-18,471.88433837890625,841.8052368164062,346.0496520996094,1168.4197998046875,198.568603515625
2020-03-19,426.83380126953125,859.7088012695312,329.9679260253906,1207.20263671875,187.9112091064453
2020-03-20,426.734130859375,847.51708984375,336.9366760253906,1258.5474853515625,193.632080078125
2020-03-23,307.62933349609375,740.6714477539062,276.8007507324219,1094.94189453125,167.56532287597656
2020-03-24,302.1474609375,736.9755859375,288.9838562011719,1149.42724609375,169.0416717529297
2020-03-25,325.7192687988281,822.4617309570312,308.8667297363281,1286.2637939453125,175.22386169433594
2020-03-26,340.2710266113281,865.03662109375,321.8782958984375,1368.8143310546875,177.85360717773438
2020-03-27,358.56036376953125,868.2526245117188,331.2349548339844,1394.885498046875,180.80630493164062
2020-03-30,366.93255615234375,798.3662719726562,305.4554443359375,1289.802978515625,172.45571899414062
2020-03-31,377.7467041015625,827.4055786132812,315.5430908203125,1292.14599609375,181.63674926757812
2020-04-01,357.4639587402344,796.4462890625,303.26251220703125,1178.090576171875,172.13279724121094
2020-04-03,324.373779296875,781.278564453125,279.383544921875,1137.41357421875,161.93678283691406
2020-04-07,387.5641174316406,860.2367553710938,317.83349609375,1194.4412841796875,171.99436950683594
2020-04-08,390.05584716796875,853.3250732421875,310.8647766113281,1184.072509765625,168.8571319580078
2020-04-09,418.7605895996094,888.0281372070312,334.0127258300781,1269.0657958984375,173.2400360107422
2020-04-13,417.5645446777344,859.5167236328125,322.2681579589844,1247.132080078125,169.3184814453125
2020-04-15,415.9200134277344,828.74951171875,319.0518493652344,1170.21435546875,168.25738525390625
2020-04-16,421.15264892578125,844.5411376953125,333.3304443359375,1127.443603515625,173.9320831298828
2020-04-17,477.21661376953125,873.8685302734375,366.02996826171875,1182.6767578125,178.3149871826172
2020-04-20,454.44219970703125,907.0357055664062,352.14117431640625,1174.2022705078125,177.6229248046875
2020-04-21,419.2589111328125,884.7642822265625,323.437744140625,1126.7457275390625,170.47189331054688
2020-04-22,429.7242126464844,891.4360961914062,327.4338073730469,1148.6793212890625,174.1166229248047
2020-04-23,428.6278381347656,916.7315673828125,344.00286865234375,1245.8858642578125,172.27117919921875
2020-04-24,402.6141662597656,900.5078735351562,326.3616943359375,1235.8162841796875,165.8583221435547
2020-04-27,425.88690185546875,892.4921264648438,339.0809020996094,1299.6732177734375,166.91941833496094
2020-04-28,453.9438781738281,894.1240844726562,350.72796630859375,1322.65380859375,170.0566864013672
2020-04-29,437.6479187011719,937.9950561523438,361.05926513671875,1323.8502197265625,175.40843200683594
2020-04-30,443.4287109375,961.7064819335938,370.5133361816406,1353.11181640625,175.7775115966797
2020-05-04,401.46795654296875,886.0602416992188,329.4805603027344,1273.9510498046875,165.0278778076172
2020-05-05,387.7135925292969,874.9725341796875,322.4631042480469,1234.619873046875,157.2309112548828
2020-05-06,387.5641174316406,908.5237426757812,332.7456359863281,1242.1968994140625,157.8768310546875
2020-05-07,396.0359802246094,887.9801635742188,328.2135314941406,1196.1861572265625,157.55386352539062
2020-05-08,380.7865905761719,891.8681030273438,329.13946533203125,1213.7828369140625,153.7707061767578
2020-05-11,378.2948303222656,879.1483764648438,312.03436279296875,1184.8701171875,152.66343688964844
2020-05-12,385.5707092285156,865.4686889648438,313.0577392578125,1153.714111328125,154.00140380859375
2020-05-13,412.6309509277344,890.5241088867188,329.4805603027344,1183.1253662109375,160.64495849609375
2020-05-14,400.62078857421875,857.9329223632812,319.1005554199219,1169.5662841796875,154.97024536132812
2020-05-15,387.2651062011719,852.60498046875,314.5197448730469,1174.7506103515625,153.54005432128906
2020-05-18,357.6134948730469,803.1660766601562,290.93316650390625,1110.29541015625,143.29788208007812
2020-05-19,353.32769775390625,797.4061889648438,292.6875,1127.0447998046875,140.99107360839844
2020-05-20,361.3012390136719,822.7976684570312,297.90191650390625,1156.60546875,141.5447235107422
2020-05-21,356.0187683105469,825.149658203125,296.6835632324219,1146.78515625,140.20677185058594
2020-05-22,335.8357238769531,805.2779541015625,283.6720275878906,1156.705078125,139.1918182373047
2020-05-26,340.17132568359375,818.2857666015625,285.2801818847656,1149.7261962890625,139.69927978515625
2020-05-27,385.7202453613281,867.484619140625,310.767333984375,1213.882568359375,146.3428497314453
2020-05-28,389.65716552734375,907.4197387695312,318.5645446777344,1225.74658203125,145.9737548828125
2020-05-29,383.677001953125,913.5635986328125,323.53521728515625,1220.31298828125,148.83419799804688
2020-06-01,395.6372985839844,948.122802734375,330.650146484375,1244.6395263671875,156.907958984375
2020-06-02,408.74383544921875,960.9385375976562,339.5682067871094,1338.85498046875,157.09249877929688
2020-06-03,408.19561767578125,981.338134765625,347.80401611328125,1382.3734130859375,161.38311767578125
2020-06-04,393.0458984375,961.6105346679688,339.03216552734375,1330.3804931640625,160.59881591796875
2020-06-05,403.9596862792969,991.9937744140625,348.1451416015625,1333.770263671875,173.2861785888672
2020-06-08,428.82720947265625,975.2423095703125,350.6792297363281,1332.7235107421875,172.3634796142578
2020-06-09,418.6609191894531,947.7868041992188,339.71441650390625,1300.2216796875,170.19508361816406
2020-06-10,426.0364685058594,952.15478515625,344.0516357421875,1328.2369384765625,173.19390869140625
2020-06-11,412.082763671875,929.835205078125,332.5994567871094,1294.7879638671875,163.45924377441406
2020-06-12,406.6507873535156,943.4189453125,335.4747009277344,1275.945068359375,165.30467224121094
2020-06-15,388.3116455078125,911.8356323242188,322.706787109375,1245.1380615234375,160.27587890625
